丙吉,136,136,9229,n,名詞,人,名,*,*,丙吉,PROPN,NameType=Giv,[given-name]
丞,136,136,6748,n,名詞,人,名,*,*,丞,PROPN,NameType=Giv,[given-name]
中,136,136,9389,n,名詞,人,名,*,*,中,PROPN,NameType=Giv,[given-name]
中原,472,472,8479,n,名詞,固定物,地名,*,*,中原,PROPN,Case=Loc|NameType=Geo,[place-name]
中和,136,136,8929,n,名詞,人,名,*,*,中和,PROPN,NameType=Giv,[given-name]
中孝,136,136,9243,n,名詞,人,名,*,*,中孝,PROPN,NameType=Giv,[given-name]
中山,472,472,5746,n,名詞,固定物,地名,*,*,中山,PROPN,Case=Loc|NameType=Geo,[place-name]
中嶽,472,472,7281,n,名詞,固定物,地名,*,*,中嶽,PROPN,Case=Loc|NameType=Geo,[place-name]
中州,472,472,7322,n,名詞,固定物,地名,*,*,中州,PROPN,Case=Loc|NameType=Geo,[place-name]
中書左丞,223,223,8428,n,名詞,人,姓氏,*,*,中書左丞,PROPN,NameType=Sur,[surname]
中牟,472,472,7229,n,名詞,固定物,地名,*,*,中牟,PROPN,Case=Loc|NameType=Geo,[place-name]
中陽里,472,472,7322,n,名詞,固定物,地名,*,*,中陽里,PROPN,Case=Loc|NameType=Geo,[place-name]
丹,136,136,6012,n,名詞,人,名,*,*,丹,PROPN,NameType=Giv,[given-name]
丹陽,472,472,7188,n,名詞,固定物,地名,*,*,丹陽,PROPN,Case=Loc|NameType=Geo,[place-name]
主,136,136,9526,n,名詞,人,名,*,*,主,PROPN,NameType=Giv,[given-name]
主父,223,223,8312,n,名詞,人,姓氏,*,*,主父,PROPN,NameType=Sur,[surname]
乂,136,136,7871,n,名詞,人,名,*,*,乂,PROPN,NameType=Giv,[given-name]
么,136,136,7733,n,名詞,人,名,*,*,么,PROPN,NameType=Giv,[given-name]
之純,136,136,7730,n,名詞,人,名,*,*,之純,PROPN,NameType=Giv,[given-name]
乘,136,136,9039,n,名詞,人,名,*,*,乘,PROPN,NameType=Giv,[given-name]
九原,472,472,7235,n,名詞,固定物,地名,*,*,九原,PROPN,Case=Loc|NameType=Geo,[place-name]
九天司命保正天尊,136,136,7733,n,名詞,人,名,*,*,九天司命保正天尊,PROPN,NameType=Giv,[given-name]
九成,472,472,7322,n,名詞,固定物,地名,*,*,九成,PROPN,Case=Loc|NameType=Geo,[place-name]
九江,472,472,7209,n,名詞,固定物,地名,*,*,九江,PROPN,Case=Loc|NameType=Geo,[place-name]
九泉,472,472,7302,n,名詞,固定物,地名,*,*,九泉,PROPN,Case=Loc|NameType=Geo,[place-name]
九淵,136,136,7733,n,名詞,人,名,*,*,九淵,PROPN,NameType=Giv,[given-name]
九眞,472,472,7322,n,名詞,固定物,地名,*,*,九眞,PROPN,Case=Loc|NameType=Geo,[place-name]
九真,472,472,7322,n,名詞,固定物,地名,*,*,九眞,PROPN,Case=Loc|NameType=Geo,[place-name]
九齡,136,136,7328,n,名詞,人,名,*,*,九齡,PROPN,NameType=Giv,[given-name]
九齢,136,136,7328,n,名詞,人,名,*,*,九齡,PROPN,NameType=Giv,[given-name]
九齢,136,136,7733,n,名詞,人,名,*,*,九齢,PROPN,NameType=Giv,[given-name]
乞伏,136,136,7176,n,名詞,人,名,*,*,乞伏,PROPN,NameType=Giv,[given-name]
乞伏,223,223,7709,n,名詞,人,姓氏,*,*,乞伏,PROPN,NameType=Sur,[surname]
乞伏熾盤,136,136,8441,n,名詞,人,名,*,*,乞伏熾盤,PROPN,NameType=Giv,[given-name]
乞買,136,136,7733,n,名詞,人,名,*,*,乞買,PROPN,NameType=Giv,[given-name]
也速該,136,136,7733,n,名詞,人,名,*,*,也速該,PROPN,NameType=Giv,[given-name]
乾州,472,472,7322,n,名詞,固定物,地名,*,*,乾州,PROPN,Case=Loc|NameType=Geo,[place-name]
乾德,136,136,7726,n,名詞,人,名,*,*,乾德,PROPN,NameType=Giv,[given-name]
乾曜,136,136,7733,n,名詞,人,名,*,*,乾曜,PROPN,NameType=Giv,[given-name]
乾歸,136,136,7733,n,名詞,人,名,*,*,乾歸,PROPN,NameType=Giv,[given-name]
乾祐山,472,472,7322,n,名詞,固定物,地名,*,*,乾祐山,PROPN,Case=Loc|NameType=Geo,[place-name]
乾順,136,136,7733,n,名詞,人,名,*,*,乾順,PROPN,NameType=Giv,[given-name]
了翁,136,136,7733,n,名詞,人,名,*,*,了翁,PROPN,NameType=Giv,[given-name]
予,136,136,8859,n,名詞,人,名,*,*,予,PROPN,NameType=Giv,[given-name]
二哥,136,136,7733,n,名詞,人,名,*,*,二哥,PROPN,NameType=Giv,[given-name]
二郎,136,136,7733,n,名詞,人,名,*,*,二郎,PROPN,NameType=Giv,[given-name]
二郎,136,136,7733,n,名詞,人,名,*,*,二郞,PROPN,NameType=Giv,[given-name]
于,223,223,8061,n,名詞,人,姓氏,*,*,于,PROPN,NameType=Sur,[surname]
于侁,136,136,7733,n,名詞,人,名,*,*,于侁,PROPN,NameType=Giv,[given-name]
五,223,223,9619,n,名詞,人,姓氏,*,*,五,PROPN,NameType=Sur,[surname]
五原,472,472,6682,n,名詞,固定物,地名,*,*,五原,PROPN,Case=Loc|NameType=Geo,[place-name]
五娘,136,136,7619,n,名詞,人,名,*,*,五娘,PROPN,NameType=Giv,[given-name]
五嶽,472,472,7160,n,名詞,固定物,地名,*,*,五嶽,PROPN,Case=Loc|NameType=Geo,[place-name]
五州,472,472,8984,n,名詞,固定物,地名,*,*,五州,PROPN,Case=Loc|NameType=Geo,[place-name]
五松,472,472,7322,n,名詞,固定物,地名,*,*,五松,PROPN,Case=Loc|NameType=Geo,[place-name]
五柳,136,136,7733,n,名詞,人,名,*,*,五柳,PROPN,NameType=Giv,[given-name]
五源,472,472,7310,n,名詞,固定物,地名,*,*,五源,PROPN,Case=Loc|NameType=Geo,[place-name]
五經,136,136,7725,n,名詞,人,名,*,*,五經,PROPN,NameType=Giv,[given-name]
五郎,136,136,7733,n,名詞,人,名,*,*,五郎,PROPN,NameType=Giv,[given-name]
五鹿,223,223,8166,n,名詞,人,姓氏,*,*,五鹿,PROPN,NameType=Sur,[surname]
五鹿,472,472,7541,n,名詞,固定物,地名,*,*,五鹿,PROPN,Case=Loc|NameType=Geo,[place-name]
井陘,472,472,4946,n,名詞,固定物,地名,*,*,井陘,PROPN,Case=Loc|NameType=Geo,[place-name]
井陘口,472,472,9694,n,名詞,固定物,地名,*,*,井陘口,PROPN,Case=Loc|NameType=Geo,[place-name]
亞夫,136,136,7049,n,名詞,人,名,*,*,亞夫,PROPN,NameType=Giv,[given-name]
亞子,136,136,7731,n,名詞,人,名,*,*,亞子,PROPN,NameType=Giv,[given-name]
亞父,136,136,7733,n,名詞,人,名,*,*,亞父,PROPN,NameType=Giv,[given-name]
交,136,136,8052,n,名詞,人,名,*,*,交,PROPN,NameType=Giv,[given-name]
交子,136,136,7733,n,名詞,人,名,*,*,交子,PROPN,NameType=Giv,[given-name]
交河,472,472,7202,n,名詞,固定物,地名,*,*,交河,PROPN,Case=Loc|NameType=Geo,[place-name]
交趾,472,472,7459,n,名詞,固定物,地名,*,*,交趾,PROPN,Case=Loc|NameType=Geo,[place-name]
亥,136,136,8336,n,名詞,人,名,*,*,亥,PROPN,NameType=Giv,[given-name]
亨,136,136,8033,n,名詞,人,名,*,*,亨,PROPN,NameType=Giv,[given-name]
京,136,136,7036,n,名詞,人,名,*,*,京,PROPN,NameType=Giv,[given-name]
京,223,223,9250,n,名詞,人,姓氏,*,*,京,PROPN,NameType=Sur,[surname]
京,472,472,8435,n,名詞,固定物,地名,*,*,京,PROPN,Case=Loc|NameType=Geo,[place-name]
京兆,472,472,7402,n,名詞,固定物,地名,*,*,京兆,PROPN,Case=Loc|NameType=Geo,[place-name]
京師,472,472,5978,n,名詞,固定物,地名,*,*,京師,PROPN,Case=Loc|NameType=Geo,[place-name]
京生,136,136,7734,n,名詞,人,名,*,*,京生,PROPN,NameType=Giv,[given-name]
京畿,472,472,7322,n,名詞,固定物,地名,*,*,京畿,PROPN,Case=Loc|NameType=Geo,[place-name]
京西,472,472,7253,n,名詞,固定物,地名,*,*,京西,PROPN,Case=Loc|NameType=Geo,[place-name]
亮,136,136,5578,n,名詞,人,名,*,*,亮,PROPN,NameType=Giv,[given-name]
亳,472,472,8256,n,名詞,固定物,地名,*,*,亳,PROPN,Case=Loc|NameType=Geo,[place-name]
亳州,472,472,6389,n,名詞,固定物,地名,*,*,亳州,PROPN,Case=Loc|NameType=Geo,[place-name]
亶,136,136,7613,n,名詞,人,名,*,*,亶,PROPN,NameType=Giv,[given-name]
亶父,136,136,7631,n,名詞,人,名,*,*,亶父,PROPN,NameType=Giv,[given-name]
亶甫,136,136,7733,n,名詞,人,名,*,*,亶甫,PROPN,NameType=Giv,[given-name]
什翼犍,136,136,7732,n,名詞,人,名,*,*,什翼犍,PROPN,NameType=Giv,[given-name]
仁,136,136,9847,n,名詞,人,名,*,*,仁,PROPN,NameType=Giv,[given-name]
仁傑,136,136,6863,n,名詞,人,名,*,*,仁傑,PROPN,NameType=Giv,[given-name]
仁恭,136,136,7671,n,名詞,人,名,*,*,仁恭,PROPN,NameType=Giv,[given-name]
仁愿,136,136,7733,n,名詞,人,名,*,*,仁愿,PROPN,NameType=Giv,[given-name]
仁杲,136,136,7732,n,名詞,人,名,*,*,仁杲,PROPN,NameType=Giv,[given-name]
仁桀,136,136,7733,n,名詞,人,名,*,*,仁桀,PROPN,NameType=Giv,[given-name]
仁浦,136,136,7733,n,名詞,人,名,*,*,仁浦,PROPN,NameType=Giv,[given-name]
仁甫,136,136,7733,n,名詞,人,名,*,*,仁甫,PROPN,NameType=Giv,[given-name]
仁號,136,136,7733,n,名詞,人,名,*,*,仁號,PROPN,NameType=Giv,[given-name]
仁賢,136,136,7733,n,名詞,人,名,*,*,仁賢,PROPN,NameType=Giv,[given-name]
仁福,136,136,7733,n,名詞,人,名,*,*,仁福,PROPN,NameType=Giv,[given-name]
仇,223,223,8533,n,名詞,人,姓氏,*,*,仇,PROPN,NameType=Sur,[surname]
介,136,136,6981,n,名詞,人,名,*,*,介,PROPN,NameType=Giv,[given-name]
介子,136,136,9235,n,名詞,人,名,*,*,介子,PROPN,NameType=Giv,[given-name]
他,136,136,9175,n,名詞,人,名,*,*,他,PROPN,NameType=Giv,[given-name]
付,136,136,8413,n,名詞,人,名,*,*,付,PROPN,NameType=Giv,[given-name]
仙,136,136,8067,n,名詞,人,名,*,*,仙,PROPN,NameType=Giv,[given-name]
仙嗚,136,136,7733,n,名詞,人,名,*,*,仙嗚,PROPN,NameType=Giv,[given-name]
仙壽,136,136,7733,n,名詞,人,名,*,*,仙壽,PROPN,NameType=Giv,[given-name]
仙奇,136,136,7578,n,名詞,人,名,*,*,仙奇,PROPN,NameType=Giv,[given-name]
仙芝,136,136,7671,n,名詞,人,名,*,*,仙芝,PROPN,NameType=Giv,[given-name]
代,136,136,9418,n,名詞,人,名,*,*,代,PROPN,NameType=Giv,[given-name]
代,472,472,7375,n,名詞,固定物,地名,*,*,代,PROPN,Case=Loc|NameType=Geo,[place-name]
代上谷,472,472,7322,n,名詞,固定物,地名,*,*,代上谷,PROPN,Case=Loc|NameType=Geo,[place-name]
代州,472,472,6003,n,名詞,固定物,地名,*,*,代州,PROPN,Case=Loc|NameType=Geo,[place-name]
代谷,472,472,7290,n,名詞,固定物,地名,*,*,代谷,PROPN,Case=Loc|NameType=Geo,[place-name]
令孜,136,136,7676,n,名詞,人,名,*,*,令孜,PROPN,NameType=Giv,[given-name]
令孤,223,223,8428,n,名詞,人,姓氏,*,*,令孤,PROPN,NameType=Sur,[surname]
令狐,223,223,8422,n,名詞,人,姓氏,*,*,令狐,PROPN,NameType=Sur,[surname]
令言,136,136,7733,n,名詞,人,名,*,*,令言,PROPN,NameType=Giv,[given-name]
仲,136,136,7310,n,名詞,人,名,*,*,仲,PROPN,NameType=Giv,[given-name]
仲,223,223,9169,n,名詞,人,姓氏,*,*,仲,PROPN,NameType=Sur,[surname]
仲尼,136,136,7399,n,名詞,人,名,*,*,仲尼,PROPN,NameType=Giv,[given-name]
仲常,136,136,7733,n,名詞,人,名,*,*,仲常,PROPN,NameType=Giv,[given-name]
仲擧,136,136,7717,n,名詞,人,名,*,*,仲擧,PROPN,NameType=Giv,[given-name]
仲武,136,136,7733,n,名詞,人,名,*,*,仲武,PROPN,NameType=Giv,[given-name]
仲海,136,136,7732,n,名詞,人,名,*,*,仲海,PROPN,NameType=Giv,[given-name]
仲淹,136,136,7577,n,名詞,人,名,*,*,仲淹,PROPN,NameType=Giv,[given-name]
仲瑀,136,136,7647,n,名詞,人,名,*,*,仲瑀,PROPN,NameType=Giv,[given-name]
仲舒,136,136,7715,n,名詞,人,名,*,*,仲舒,PROPN,NameType=Giv,[given-name]
仲虺,136,136,7733,n,名詞,人,名,*,*,仲虺,PROPN,NameType=Giv,[given-name]
仲言,136,136,8120,n,名詞,人,名,*,*,仲言,PROPN,NameType=Giv,[given-name]
仲謀,136,136,7727,n,名詞,人,名,*,*,仲謀,PROPN,NameType=Giv,[given-name]
仲進,136,136,7704,n,名詞,人,名,*,*,仲進,PROPN,NameType=Giv,[given-name]
仲逹,136,136,7733,n,名詞,人,名,*,*,仲逹,PROPN,NameType=Giv,[given-name]
